Artist_ID,Name,Genres,Popularity
2UJIApZoVW4enFYjW39Tfv,yoyo michael,gospel amapiano,25
4RZQX1vkRjewMYodn5wZ9F,Kammu Dee,amapiano,31
3Q259wuL2vRuisWyvYcebg,Jessica LM,amapiano,31
7Hb7ZlUE4ByWsV1Rkc4Uo2,Sizwe Alakine,amapiano,30
3NQIgbNJLGPryAiwDI3h9H,Amu Classic,amapiano,32
0Mu3PMBPwtQh5iggGTmudK,JazziDisciples,amapiano,30
1YO25RWxpZ2Pvg82Bs4ING,Djy Biza,amapiano,31
5jSbjWfYWUZpecgalIOldH,Beast Rsa,amapiano,31
1BC2o2RW9sGr2NB8jXlYQv,Officixl Rsa,underground amapiano,32
2W7nPPpIexiZtYUFruBXBD,Uncle Vinny,underground amapiano,30
01n03WadoqgmHHDQ24v3kV,Ntokzin,amapiano,30
3pkvmcbars2K4OSqmRTC7m,Sinny Man'Que,amapiano,32
50EwMQOrDECR9dsYOzmcQz,Dj Melzi,amapiano,31
00VOiNZPqj46lxEU1kqwhg,Loxion Deep,amapiano,31
23ymSZAssJK1PU0VwRkmcU,DJ Jaivane,amapiano,29
6qKg3BA1Zd7txd4k4U9EDr,DJ Sumbody,amapiano,29
3DoyERZYghbTIOhr6XSKKA,King Tone SA,"sgija, underground amapiano",30
0U5l0WXjQQqQYmDpeI0zZO,Xavi Yentin,underground amapiano,29
7BFXyzkV91hV7KjxaiMQS3,Djy Ma'Ten,amapiano,28
34RwSIfWKAwRdIq6cdYnZv,TO Starquality,amapiano,28
66MEUwWMZWL1PlTEHx8Grp,Robot Boii,amapiano,28
2tTyqKgMwCvQL0qJUf4l3K,Kweyama Brothers,amapiano,29
2EkWKzVuqZfkSOZv6l8yXd,Vico da sporo,underground amapiano,29
0FHhvenQRrT7rXAowL3GJX,Villosoul,amapiano,28
1W5wfiEUdPebJdwmyglKP4,Cyfred,amapiano,28
0dswN69mvtfnBkONPK7ZkK,Muziqal Tone,amapiano,30
